                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    119,                0.58986,                  3e-05,                 1.0504,                0.27927,                0.48405,                0.36937,                0.26763,                0.82613,                  3e-05,                 1.2283,             0.00011635,             0.00011635,             0.00011635
                    120,                0.59012,                  3e-05,                 1.0463,                 0.2955,                0.48022,                0.37095,                0.26666,                0.82888,                  3e-05,                 1.2515,             0.00011288,             0.00011288,             0.00011288
                    121,                0.59175,                  3e-05,                 1.0471,                0.30643,                0.51992,                0.38677,                 0.2796,                0.82435,                  3e-05,                 1.2546,             0.00010941,             0.00010941,             0.00010941
                    122,                0.58611,                  3e-05,                 1.0478,                0.29863,                0.50345,                 0.3806,                0.27552,                0.82691,                  3e-05,                 1.2585,             0.00010594,             0.00010594,             0.00010594
                    123,                 0.5871,                  3e-05,                 1.0513,                0.30847,                0.51662,                0.39147,                0.28781,                0.81991,                  3e-05,                 1.2224,             0.00010246,             0.00010246,             0.00010246
                    124,                0.58186,                  3e-05,                 1.0429,                0.29612,                0.49973,                0.37896,                0.27408,                0.83017,                  3e-05,                 1.2778,             9.8993e-05,             9.8993e-05,             9.8993e-05
                    125,                0.58469,                  3e-05,                 1.0421,                0.31966,                0.49783,                0.39159,                 0.2882,                0.81063,                  3e-05,                 1.2154,             9.5522e-05,             9.5522e-05,             9.5522e-05
                    126,                0.58352,                  3e-05,                 1.0435,                0.29942,                0.49812,                0.38324,                0.28121,                0.83446,                  3e-05,                 1.2469,              9.205e-05,              9.205e-05,              9.205e-05
                    127,                0.58553,                  3e-05,                 1.0451,                0.31127,                0.49057,                0.39812,                0.29032,                0.82674,                  3e-05,                 1.2519,             8.8578e-05,             8.8578e-05,             8.8578e-05
                    128,                0.57226,                  3e-05,                 1.0375,                0.28849,                0.51456,                0.37871,                0.27531,                0.82654,                  3e-05,                 1.2539,             8.5107e-05,             8.5107e-05,             8.5107e-05
                    129,                0.58502,                  3e-05,                   1.05,                0.28695,                0.49724,                0.37999,                0.27836,                0.83433,                  3e-05,                 1.2432,             8.1635e-05,             8.1635e-05,             8.1635e-05
                    130,                0.57498,                  3e-05,                 1.0398,                0.30647,                0.49494,                0.38597,                 0.2814,                0.83187,                  3e-05,                 1.2581,             7.8164e-05,             7.8164e-05,             7.8164e-05
                    131,                0.57586,                  3e-05,                 1.0352,                0.29721,                0.47333,                 0.3828,                0.27632,                0.83268,                  3e-05,                 1.2719,             7.4692e-05,             7.4692e-05,             7.4692e-05
                    132,                0.58405,                  3e-05,                 1.0424,                0.27458,                0.50225,                 0.3903,                0.28536,                  0.829,                  3e-05,                 1.2683,              7.122e-05,              7.122e-05,              7.122e-05
                    133,                0.56493,                  3e-05,                 1.0336,                0.31006,                0.48689,                0.38926,                0.28228,                 0.8275,                  3e-05,                 1.2853,             6.7749e-05,             6.7749e-05,             6.7749e-05
                    134,                0.57194,                  3e-05,                 1.0344,                0.31499,                0.49466,                0.39978,                0.29328,                0.82412,                  3e-05,                 1.2537,             6.4277e-05,             6.4277e-05,             6.4277e-05
