                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     71,                0.74189,                  3e-05,                 1.0964,                 0.0964,                0.35809,                0.14886,                0.11892,                0.75856,                  4e-05,                 1.0551,             0.00016148,             0.00016148,             0.00016148
                     72,                0.73569,                  3e-05,                 1.1117,                0.11056,                 0.3279,                0.15255,                0.12085,                0.73627,                  4e-05,                 1.0522,             0.00015627,             0.00015627,             0.00015627
                     73,                0.80595,                  3e-05,                  1.176,                0.10286,                0.32957,                0.15666,                0.12277,                0.73182,                  4e-05,                 1.0545,             0.00015107,             0.00015107,             0.00015107
                     74,                0.76743,                  3e-05,                 1.1453,                0.10746,                0.31064,                0.14905,                0.11484,                0.73377,                  4e-05,                 1.0514,             0.00014586,             0.00014586,             0.00014586
                     75,                0.73028,                  4e-05,                 1.0922,                0.08794,                0.45039,                 0.1439,                0.10904,                0.74386,                  4e-05,                 1.0623,             0.00014065,             0.00014065,             0.00014065
                     76,                0.81447,                  3e-05,                 1.1631,                0.08996,                0.42929,                0.14476,                 0.1077,                0.75615,                  4e-05,                  1.072,             0.00013544,             0.00013544,             0.00013544
                     77,                0.75354,                  3e-05,                 1.1166,                0.08052,                0.46539,                0.15143,                0.11189,                0.75633,                  4e-05,                  1.074,             0.00013024,             0.00013024,             0.00013024
                     78,                0.77516,                  4e-05,                 1.1408,                0.07492,                0.51257,                 0.1401,                0.10152,                0.76398,                  4e-05,                 1.0848,             0.00012503,             0.00012503,             0.00012503
                     79,                0.73994,                  3e-05,                 1.1213,                0.07809,                 0.5805,                 0.1334,                0.09867,                0.76493,                  4e-05,                 1.0862,             0.00011982,             0.00011982,             0.00011982
                     80,                0.78633,                  3e-05,                 1.1433,                0.07673,                0.64312,                0.13159,                0.09981,                0.76534,                  4e-05,                 1.0871,             0.00011462,             0.00011462,             0.00011462
                     81,                0.74795,                  3e-05,                   1.13,                 0.0757,                0.68081,                0.13345,                0.09848,                0.77583,                  4e-05,                 1.0856,             0.00010941,             0.00010941,             0.00010941
                     82,                0.74247,                  3e-05,                 1.1221,                0.07607,                0.62239,                0.13512,                0.10034,                0.78627,                  4e-05,                 1.0837,              0.0001042,              0.0001042,              0.0001042
                     83,                0.69315,                  3e-05,                  1.087,                0.07554,                0.63775,                0.14391,                0.10541,                0.77386,                  4e-05,                 1.0794,             9.8993e-05,             9.8993e-05,             9.8993e-05
                     84,                0.71678,                  3e-05,                 1.0889,                0.07584,                0.55903,                0.14454,                0.10367,                0.76786,                  4e-05,                 1.0808,             9.3786e-05,             9.3786e-05,             9.3786e-05
                     85,                0.78569,                  3e-05,                 1.1502,                0.07472,                0.60281,                0.14853,                0.10913,                0.75446,                  4e-05,                 1.0775,             8.8578e-05,             8.8578e-05,             8.8578e-05
                     86,                0.72374,                  3e-05,                 1.1045,                0.07236,                0.58797,                0.15047,                0.11204,                0.75231,                  4e-05,                 1.0786,             8.3371e-05,             8.3371e-05,             8.3371e-05
                     87,                0.71431,                  3e-05,                 1.0899,                0.07363,                0.60587,                0.15809,                0.11739,                0.75471,                  4e-05,                 1.0815,             7.8164e-05,             7.8164e-05,             7.8164e-05
                     88,                0.75852,                  3e-05,                 1.1515,                0.09115,                0.42174,                0.15839,                0.12174,                 0.7481,                  4e-05,                 1.0818,             7.2956e-05,             7.2956e-05,             7.2956e-05
                     89,                0.68584,                  3e-05,                 1.0617,                0.08364,                0.33093,                0.15734,                0.11824,                0.74218,                  4e-05,                  1.081,             6.7749e-05,             6.7749e-05,             6.7749e-05
                     90,                 0.7173,                  3e-05,                  1.127,                0.08482,                0.36191,                0.15871,                0.11868,                0.73854,                  4e-05,                 1.0833,             6.2541e-05,             6.2541e-05,             6.2541e-05
                     91,                0.66659,                  4e-05,                 1.1001,                0.08598,                0.43025,                0.15341,                0.11779,                0.75134,                  4e-05,                  1.111,             5.7334e-05,             5.7334e-05,             5.7334e-05
                     92,                0.62976,                  4e-05,                 1.0601,                 0.1008,                0.39455,                0.16018,                0.12133,                 0.7431,                  4e-05,                 1.0988,             5.2127e-05,             5.2127e-05,             5.2127e-05
                     93,                0.61847,                  4e-05,                 1.0527,                0.10333,                0.41574,                0.16457,                0.12561,                0.74589,                  4e-05,                 1.1043,             4.6919e-05,             4.6919e-05,             4.6919e-05
                     94,                0.60972,                  4e-05,                 1.0237,                0.10482,                0.42626,                0.16282,                0.12563,                0.74581,                  4e-05,                 1.0978,             4.1712e-05,             4.1712e-05,             4.1712e-05
                     95,                0.61705,                  4e-05,                 1.0489,                0.09528,                0.43504,                0.15628,                0.11834,                0.75221,                  4e-05,                 1.0984,             3.6504e-05,             3.6504e-05,             3.6504e-05
                     96,                0.61936,                  4e-05,                 1.0627,                0.09792,                0.40504,                 0.1558,                0.11742,                0.75314,                  4e-05,                 1.0913,             3.1297e-05,             3.1297e-05,             3.1297e-05
                     97,                0.63941,                  3e-05,                 1.0395,                0.10179,                0.41645,                0.15635,                0.11749,                0.75175,                  4e-05,                 1.0879,              2.609e-05,              2.609e-05,              2.609e-05
                     98,                0.62096,                  3e-05,                  1.003,                0.09492,                0.39085,                0.15442,                0.11615,                0.75436,                  4e-05,                 1.0905,             2.0882e-05,             2.0882e-05,             2.0882e-05
                     99,                0.64722,                  3e-05,                 1.0707,                0.09989,                0.41606,                0.15117,                0.11521,                0.74418,                  4e-05,                 1.0887,             1.5675e-05,             1.5675e-05,             1.5675e-05
                    100,                0.64775,                  3e-05,                 1.0509,                0.10543,                0.41228,                0.15021,                0.11494,                0.74751,                  4e-05,                 1.0907,             1.0467e-05,             1.0467e-05,             1.0467e-05
