                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     78,                   1.18,                 1.3485,                 2.0292,                0.82613,                0.93574,                0.93266,                0.70569,                0.94151,                0.93923,                 1.8564,             0.00012503,             0.00012503,             0.00012503
                     79,                 1.1251,                 1.2664,                 1.9942,                0.85244,                0.89439,                 0.9336,                 0.6973,                0.96912,                0.93936,                 1.8594,             0.00011982,             0.00011982,             0.00011982
                     80,                 1.1665,                 1.2739,                 1.9536,                0.83043,                0.89693,                0.92517,                0.69586,                0.96879,                0.95922,                 1.8355,             0.00011462,             0.00011462,             0.00011462
                     81,                 1.1263,                 1.2883,                 1.9098,                0.81162,                0.90174,                0.92167,                0.69771,                0.94698,                0.98631,                 1.8108,             0.00010941,             0.00010941,             0.00010941
                     82,                 1.0838,                 1.2307,                 1.8862,                0.80379,                0.89805,                0.92168,                0.70214,                0.95109,                0.97928,                 1.8089,              0.0001042,              0.0001042,              0.0001042
                     83,                 1.0394,                 1.2605,                 1.9117,                0.80932,                0.90025,                0.90219,                0.68084,                0.95801,                0.97269,                 1.8373,             9.8993e-05,             9.8993e-05,             9.8993e-05
                     84,                 1.1068,                 1.2191,                 1.8759,                0.81677,                0.92653,                 0.9047,                0.68605,                0.94957,                0.95743,                 1.8414,             9.3786e-05,             9.3786e-05,             9.3786e-05
                     85,                 1.1684,                 1.2716,                 1.9909,                0.79891,                 0.9265,                0.90487,                0.69249,                0.92853,                0.95559,                 1.8428,             8.8578e-05,             8.8578e-05,             8.8578e-05
                     86,                 1.0924,                 1.2393,                 1.8903,                0.79123,                0.93806,                0.90807,                0.69066,                0.93482,                0.96436,                 1.8439,             8.3371e-05,             8.3371e-05,             8.3371e-05
                     87,                 1.0942,                 1.1986,                 1.8839,                0.79128,                0.93229,                0.91343,                0.69142,                0.94795,                 0.9618,                 1.8407,             7.8164e-05,             7.8164e-05,             7.8164e-05
                     88,                 1.1699,                  1.269,                 2.0012,                0.79515,                0.92998,                0.91258,                0.68208,                0.95542,                0.95279,                 1.8359,             7.2956e-05,             7.2956e-05,             7.2956e-05
                     89,                  1.031,                 1.1726,                 1.7871,                0.79214,                0.92549,                0.90807,                0.68608,                0.94216,                0.95092,                 1.8209,             6.7749e-05,             6.7749e-05,             6.7749e-05
                     90,                 1.0921,                 1.2989,                 1.9144,                0.81306,                0.93718,                0.91456,                0.69518,                0.91654,                0.92998,                 1.8128,             6.2541e-05,             6.2541e-05,             6.2541e-05
                     91,                 1.0528,                 1.4009,                 1.8935,                0.80247,                0.93356,                0.90388,                 0.6802,                0.95086,                0.92378,                  1.848,             5.7334e-05,             5.7334e-05,             5.7334e-05
                     92,                 1.0413,                  1.334,                  1.918,                0.81909,                0.88808,                 0.9073,                0.68365,                0.95614,                0.93232,                  1.854,             5.2127e-05,             5.2127e-05,             5.2127e-05
                     93,                 0.9478,                 1.2828,                 1.8599,                0.81866,                0.89534,                0.90832,                0.68543,                 0.9402,                0.93452,                 1.8375,             4.6919e-05,             4.6919e-05,             4.6919e-05
                     94,                0.94928,                 1.2412,                 1.8222,                0.84193,                 0.8935,                 0.9138,                0.69389,                0.92361,                0.94297,                 1.8181,             4.1712e-05,             4.1712e-05,             4.1712e-05
                     95,                 0.9721,                 1.2709,                 1.8641,                0.83446,                0.88988,                0.91375,                 0.6955,                0.91813,                  0.956,                 1.8046,             3.6504e-05,             3.6504e-05,             3.6504e-05
                     96,                 1.0086,                 1.2734,                 1.8566,                0.82077,                0.90079,                0.91374,                0.69408,                0.91685,                 0.9664,                 1.8046,             3.1297e-05,             3.1297e-05,             3.1297e-05
                     97,                0.96852,                 1.2806,                  1.834,                 0.8305,                0.87851,                0.90167,                0.68128,                0.91244,                0.97762,                 1.8095,              2.609e-05,              2.609e-05,              2.609e-05
                     98,                0.96365,                 1.2099,                 1.7727,                0.84076,                0.88145,                0.90892,                0.68676,                0.90981,                0.96193,                 1.8031,             2.0882e-05,             2.0882e-05,             2.0882e-05
                     99,                 1.0327,                 1.3069,                 1.8991,                0.81228,                0.90602,                0.90881,                0.69578,                 0.9083,                0.96517,                 1.8128,             1.5675e-05,             1.5675e-05,             1.5675e-05
                    100,                0.96087,                 1.2433,                 1.7896,                0.82297,                0.88806,                0.90723,                0.69022,                0.90871,                0.95883,                 1.8073,             1.0467e-05,             1.0467e-05,             1.0467e-05
