                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     64,                 1.0526,                0.97371,                 1.3639,                0.90614,                0.94625,                0.97346,                0.72895,                0.91683,                0.52874,                 1.3024,             0.00030729,             0.00030729,             0.00030729
                     65,                 1.0483,                0.98054,                 1.3566,                0.89876,                0.89485,                0.95909,                0.67229,                0.99984,                0.58059,                 1.4278,             0.00030382,             0.00030382,             0.00030382
                     66,                 1.0388,                0.97474,                 1.3673,                0.79768,                0.87044,                0.90999,                 0.6787,                0.93464,                0.70889,                 1.3191,             0.00030035,             0.00030035,             0.00030035
                     67,                 1.0293,                0.93494,                 1.3523,                0.73247,                0.85366,                0.84199,                0.63187,                0.92199,                0.84809,                 1.3029,             0.00029687,             0.00029687,             0.00029687
                     68,                 1.0465,                0.94693,                 1.3648,                0.89179,                0.92702,                0.96305,                0.69641,                0.96108,                0.56825,                 1.3853,              0.0002934,              0.0002934,              0.0002934
                     69,                 1.0393,                0.95248,                 1.3602,                0.80733,                0.85273,                0.90739,                0.64781,                0.98061,                0.71695,                 1.4012,             0.00028993,             0.00028993,             0.00028993
                     70,                 1.0376,                0.94738,                  1.354,                0.80052,                0.87681,                0.89909,                 0.6799,                0.89721,                0.70607,                 1.2886,             0.00028646,             0.00028646,             0.00028646
                     71,                 1.0338,                0.93409,                 1.3461,                0.91641,                0.93224,                0.97429,                0.73178,                0.93518,                 0.5211,                 1.2924,             0.00028299,             0.00028299,             0.00028299
                     72,                  1.034,                0.93678,                  1.355,                0.72915,                0.87846,                0.84183,                0.62221,                0.93895,                0.82385,                 1.2891,             0.00027952,             0.00027952,             0.00027952
                     73,                 1.0149,                0.90665,                 1.3382,                0.85119,                 0.9044,                0.94522,                0.71542,                0.90838,                0.60736,                 1.2891,             0.00027604,             0.00027604,             0.00027604
                     74,                 1.0465,                0.92816,                 1.3497,                  0.708,                0.83195,                0.79644,                0.59647,                0.90657,                0.91162,                 1.2968,             0.00027257,             0.00027257,             0.00027257
                     75,                 1.0606,                0.93974,                 1.3664,                0.94604,                0.93574,                0.97954,                0.73306,                0.90693,                0.48056,                 1.3147,              0.0002691,              0.0002691,              0.0002691
                     76,                 1.0171,                0.91123,                 1.3412,                0.80723,                0.84523,                0.87188,                0.65026,                0.90179,                0.72537,                 1.3106,             0.00026563,             0.00026563,             0.00026563
                     77,                 1.0345,                 0.9321,                  1.352,                0.91705,                0.92582,                0.96825,                0.72803,                0.93247,                0.52911,                 1.2818,             0.00026216,             0.00026216,             0.00026216
                     78,                 1.0272,                0.90445,                 1.3435,                0.82127,                0.88069,                0.92396,                0.70394,                0.88514,                0.65918,                 1.2718,             0.00025869,             0.00025869,             0.00025869
                     79,                 1.0252,                0.89779,                 1.3441,                0.93013,                0.94206,                0.97963,                0.73083,                0.94561,                0.49239,                 1.3073,             0.00025522,             0.00025522,             0.00025522
                     80,                  1.011,                0.90093,                 1.3371,                0.71548,                0.85641,                0.82881,                0.58637,                0.98557,                0.88639,                 1.3997,             0.00025174,             0.00025174,             0.00025174
                     81,                 1.0143,                0.88957,                 1.3319,                0.94779,                0.93363,                0.98068,                 0.7504,                  0.881,                0.48063,                 1.2811,             0.00024827,             0.00024827,             0.00024827
                     82,                 1.0241,                0.89824,                 1.3418,                0.92474,                0.94682,                0.97444,                0.73395,                0.90563,                0.48499,                 1.3102,              0.0002448,              0.0002448,              0.0002448
                     83,                 1.0409,                0.88796,                 1.3605,                0.93929,                0.92141,                0.97734,                0.73693,                0.92796,                0.49502,                 1.2795,             0.00024133,             0.00024133,             0.00024133
                     84,                  1.015,                0.89581,                 1.3374,                0.83682,                0.90679,                0.93279,                0.68819,                0.91638,                0.63014,                  1.335,             0.00023786,             0.00023786,             0.00023786
                     85,                 1.0134,                0.88474,                 1.3289,                0.87411,                0.87141,                0.93545,                0.71204,                0.87527,                0.58573,                 1.2836,             0.00023439,             0.00023439,             0.00023439
                     86,                 1.0033,                0.87177,                 1.3262,                0.92607,                0.92345,                0.97851,                0.73717,                 0.8906,                0.50412,                 1.3032,             0.00023091,             0.00023091,             0.00023091
                     87,                 1.0072,                0.87465,                 1.3234,                0.82998,                0.87791,                0.92955,                0.70897,                0.89171,                0.66351,                 1.2687,             0.00022744,             0.00022744,             0.00022744
                     88,                0.99383,                0.85932,                 1.3181,                0.82726,                0.88293,                0.92294,                0.69158,                0.91402,                0.63402,                 1.3152,             0.00022397,             0.00022397,             0.00022397
                     89,                 1.0025,                0.86855,                 1.3177,                0.83832,                0.89964,                0.92104,                0.69448,                0.89306,                0.62919,                 1.2965,              0.0002205,              0.0002205,              0.0002205
                     90,                0.99089,                0.85771,                 1.3115,                0.92032,                0.92606,                0.96729,                0.73656,                0.88421,                0.49988,                  1.296,             0.00021703,             0.00021703,             0.00021703
                     91,                  1.005,                0.86435,                 1.3213,                0.89932,                0.90511,                0.95801,                0.72131,                0.91627,                0.54071,                   1.33,             0.00021356,             0.00021356,             0.00021356
                     92,                0.98998,                0.85391,                  1.318,                0.92329,                 0.9095,                0.96837,                0.74122,                0.87764,                0.50893,                 1.2807,             0.00021008,             0.00021008,             0.00021008
                     93,                0.98617,                0.85475,                 1.3154,                0.94108,                  0.949,                0.98059,                0.75327,                 0.8699,                0.45916,                 1.2752,             0.00020661,             0.00020661,             0.00020661
