                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     45,                0.81038,                0.53539,                 1.0756,                0.98137,                0.98221,                0.98625,                0.73991,                0.89311,                0.38355,                 1.1718,             0.00037325,             0.00037325,             0.00037325
                     46,                0.79475,                  0.523,                 1.0679,                0.98597,                 0.9832,                0.99015,                0.76826,                0.86674,                0.38213,                 1.1059,             0.00036978,             0.00036978,             0.00036978
                     47,                0.79197,                0.51889,                  1.061,                0.98338,                0.97945,                0.99127,                0.76833,                0.86469,                0.39285,                 1.1322,             0.00036631,             0.00036631,             0.00036631
                     48,                 0.7927,                0.51047,                 1.0581,                0.95545,                0.95595,                 0.9806,                0.74557,                0.89289,                0.43379,                 1.1726,             0.00036283,             0.00036283,             0.00036283
                     49,                0.79172,                0.50961,                 1.0732,                0.98326,                0.98694,                0.98956,                0.75649,                0.89433,                0.37909,                 1.1327,             0.00035936,             0.00035936,             0.00035936
                     50,                0.79752,                0.51378,                 1.0681,                0.98513,                0.98594,                0.98966,                0.75778,                0.87963,                0.37484,                 1.1289,             0.00035589,             0.00035589,             0.00035589
                     51,                0.78528,                0.51024,                 1.0588,                0.95889,                 0.9675,                0.98054,                0.75933,                 0.8588,                0.41263,                 1.1381,             0.00035242,             0.00035242,             0.00035242
                     52,                 0.7825,                0.50736,                 1.0614,                0.98258,                0.98642,                0.98627,                0.74411,                0.90196,                0.38116,                 1.1509,             0.00034895,             0.00034895,             0.00034895
                     53,                0.78786,                0.50582,                 1.0624,                0.97343,                0.98376,                0.98831,                0.74471,                0.90252,                0.38839,                 1.1641,             0.00034548,             0.00034548,             0.00034548
                     54,                0.76232,                0.49167,                  1.049,                0.98396,                0.98674,                0.99096,                0.77447,                0.84999,                0.37316,                  1.111,             0.00034201,             0.00034201,             0.00034201
                     55,                0.77533,                0.49229,                 1.0543,                0.97395,                 0.9682,                0.98439,                0.72532,                0.91368,                0.40477,                 1.1766,             0.00033853,             0.00033853,             0.00033853
                     56,                0.76149,                0.48897,                 1.0491,                0.98002,                0.97912,                0.98657,                0.74809,                0.87812,                0.37328,                 1.1515,             0.00033506,             0.00033506,             0.00033506
                     57,                0.75284,                0.47748,                 1.0456,                0.96649,                0.97113,                0.98522,                0.73072,                0.90908,                0.40027,                 1.1512,             0.00033159,             0.00033159,             0.00033159
