                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     76,                0.70409,                0.43328,                 1.0282,                0.98207,                0.98786,                0.99052,                0.75729,                0.89586,                0.35246,                 1.1325,             0.00026563,             0.00026563,             0.00026563
                     77,                0.70777,                0.43684,                 1.0292,                0.98085,                0.98243,                0.98946,                0.77318,                0.86665,                0.35014,                  1.134,             0.00026216,             0.00026216,             0.00026216
                     78,                  0.708,                0.43257,                 1.0263,                0.97908,                0.98238,                0.99024,                0.76349,                0.90068,                0.35827,                 1.1231,             0.00025869,             0.00025869,             0.00025869
                     79,                0.70713,                0.43153,                 1.0291,                 0.9875,                0.98688,                0.99145,                 0.7674,                0.88849,                0.35184,                 1.1224,             0.00025522,             0.00025522,             0.00025522
                     80,                0.69693,                0.42409,                 1.0275,                0.98353,                0.98648,                0.98802,                0.75968,                0.87781,                0.34734,                  1.185,             0.00025174,             0.00025174,             0.00025174
                     81,                0.69384,                0.42659,                 1.0186,                0.98581,                0.98945,                0.99137,                 0.7679,                0.87321,                0.34182,                 1.1318,             0.00024827,             0.00024827,             0.00024827
                     82,                0.69999,                0.43058,                 1.0238,                0.98349,                0.98189,                0.98852,                0.75389,                 0.8866,                0.35569,                 1.1625,              0.0002448,              0.0002448,              0.0002448
                     83,                 0.7105,                 0.4365,                 1.0366,                 0.9761,                0.97131,                0.98968,                 0.7473,                0.90339,                0.36717,                 1.1622,             0.00024133,             0.00024133,             0.00024133
                     84,                0.68921,                0.42317,                 1.0228,                0.98496,                0.98413,                0.98975,                0.77046,                0.88614,                0.34238,                  1.123,             0.00023786,             0.00023786,             0.00023786
                     85,                0.68918,                0.42632,                 1.0162,                0.98582,                0.98353,                0.98971,                0.76444,                0.86152,                0.33392,                  1.163,             0.00023439,             0.00023439,             0.00023439
                     86,                0.68348,                 0.4166,                 1.0149,                0.98287,                0.98741,                0.99054,                0.77638,                 0.8521,                0.33536,                 1.1249,             0.00023091,             0.00023091,             0.00023091
                     87,                0.67667,                0.40922,                  1.006,                0.98611,                 0.9814,                0.98672,                0.76902,                0.87294,                0.34112,                 1.1504,             0.00022744,             0.00022744,             0.00022744
                     88,                0.67179,                0.41264,                 1.0147,                0.98833,                0.99159,                0.99201,                0.77669,                0.86854,                0.33308,                 1.1594,             0.00022397,             0.00022397,             0.00022397
                     89,                0.67539,                0.41249,                 1.0128,                0.98039,                0.98134,                0.98861,                 0.7724,                0.87244,                0.34807,                 1.1541,              0.0002205,              0.0002205,              0.0002205
                     90,                0.65883,                0.40723,                 1.0012,                0.97932,                0.98622,                 0.9895,                0.77094,                0.86826,                0.34517,                 1.1377,             0.00021703,             0.00021703,             0.00021703
                     91,                0.67356,                0.41142,                 1.0123,                0.98654,                0.99034,                0.98904,                0.75926,                0.88788,                0.33365,                 1.1761,             0.00021356,             0.00021356,             0.00021356
                     92,                0.66947,                0.40767,                 1.0099,                0.98691,                0.98612,                0.98887,                0.76828,                0.87946,                0.33225,                   1.14,             0.00021008,             0.00021008,             0.00021008
                     93,                0.66399,                0.40697,                  1.005,                0.98349,                0.98688,                0.98857,                 0.7614,                0.87169,                0.33762,                 1.1566,             0.00020661,             0.00020661,             0.00020661
                     94,                0.66152,                0.41048,                 0.9986,                0.98662,                 0.9826,                0.99056,                0.75615,                 0.9159,                0.34768,                 1.1579,             0.00020314,             0.00020314,             0.00020314
                     95,                0.65611,                0.40315,                0.99888,                 0.9855,                0.98604,                0.98814,                0.76499,                0.87558,                0.33448,                 1.1558,             0.00019967,             0.00019967,             0.00019967
                     96,                0.67014,                0.41082,                 1.0032,                0.98574,                0.98519,                 0.9887,                0.77282,                0.86497,                0.33338,                 1.1339,              0.0001962,              0.0001962,              0.0001962
                     97,                0.65517,                0.39581,                 0.9999,                0.98737,                0.98745,                0.99096,                0.77974,                0.86621,                0.33103,                 1.1347,             0.00019273,             0.00019273,             0.00019273
                     98,                0.65885,                0.39614,                 1.0061,                0.97677,                0.98163,                0.98695,                0.77001,                0.87464,                0.34145,                 1.1494,             0.00018925,             0.00018925,             0.00018925
                     99,                 0.6513,                0.39314,                0.99979,                0.98265,                0.98824,                0.98948,                0.76814,                0.86828,                0.33089,                 1.1539,             0.00018578,             0.00018578,             0.00018578
                    100,                0.65629,                0.40071,                 1.0078,                0.98374,                0.98822,                 0.9897,                0.76268,                  0.886,                0.33356,                 1.1445,             0.00018231,             0.00018231,             0.00018231
                    101,                0.64645,                0.39096,                0.99541,                0.98306,                0.98689,                0.98699,                0.77042,                0.85589,                0.32729,                 1.1698,             0.00017884,             0.00017884,             0.00017884
                    102,                   0.66,                0.39788,                 1.0011,                0.98306,                0.98732,                0.98908,                0.77352,                0.85643,                0.32774,                 1.1655,             0.00017537,             0.00017537,             0.00017537
