                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    112,                0.65331,                0.40294,                 1.1055,                0.98376,                0.98751,                0.98843,                0.77913,                0.87479,                0.32274,                 1.3408,             0.00014065,             0.00014065,             0.00014065
                    113,                0.65067,                0.40379,                 1.1005,                0.98499,                0.98734,                0.98784,                0.78236,                0.87909,                0.31779,                 1.3307,             0.00013718,             0.00013718,             0.00013718
                    114,                0.64846,                0.39345,                  1.093,                0.98664,                0.98684,                0.98798,                0.77604,                0.89352,                0.32051,                 1.3425,             0.00013371,             0.00013371,             0.00013371
                    115,                0.65192,                0.40373,                 1.1068,                0.98599,                0.98501,                0.98794,                0.76046,                0.91131,                  0.327,                 1.3612,             0.00013024,             0.00013024,             0.00013024
                    116,                0.64051,                0.39518,                 1.0899,                0.98431,                 0.9845,                0.98575,                0.76647,                0.88996,                0.32933,                 1.3503,             0.00012677,             0.00012677,             0.00012677
                    117,                0.63932,                0.39156,                 1.0952,                0.98513,                0.98383,                0.98604,                 0.7601,                0.91083,                0.32932,                 1.3698,             0.00012329,             0.00012329,             0.00012329
                    118,                0.63802,                0.38963,                 1.0926,                0.98899,                0.98597,                0.98942,                 0.7672,                0.89669,                0.32189,                 1.3539,             0.00011982,             0.00011982,             0.00011982
                    119,                0.64072,                 0.3887,                 1.0959,                0.98406,                0.98997,                0.98946,                0.75752,                0.90329,                0.31879,                 1.3638,             0.00011635,             0.00011635,             0.00011635
                    120,                0.63317,                0.38667,                 1.0904,                0.98782,                0.98785,                0.98627,                0.76693,                0.88496,                0.31547,                 1.3537,             0.00011288,             0.00011288,             0.00011288
                    121,                0.63247,                0.38674,                 1.0872,                0.98548,                0.98905,                 0.9858,                0.76623,                0.88612,                0.31605,                 1.3607,             0.00010941,             0.00010941,             0.00010941
                    122,                0.62761,                0.38842,                 1.0877,                0.98368,                0.98733,                0.98941,                0.77052,                0.88945,                0.32149,                 1.3548,             0.00010594,             0.00010594,             0.00010594
                    123,                0.62741,                0.38065,                 1.0917,                0.98336,                0.98732,                0.98636,                0.76985,                0.88622,                0.32146,                 1.3499,             0.00010246,             0.00010246,             0.00010246
                    124,                0.62264,                0.38185,                 1.0861,                0.98448,                0.98764,                0.98622,                0.76554,                0.89081,                0.31973,                 1.3728,             9.8993e-05,             9.8993e-05,             9.8993e-05
                    125,                0.62749,                 0.3859,                 1.0794,                0.98551,                0.98735,                  0.986,                 0.7698,                0.88374,                0.31656,                 1.3587,             9.5522e-05,             9.5522e-05,             9.5522e-05
                    126,                0.62114,                0.38341,                 1.0823,                0.98376,                0.98706,                0.98842,                0.77292,                0.87893,                 0.3211,                 1.3564,              9.205e-05,              9.205e-05,              9.205e-05
                    127,                0.62125,                0.38282,                 1.0811,                0.98764,                0.98892,                0.98878,                0.78495,                0.86908,                0.31153,                 1.3444,             8.8578e-05,             8.8578e-05,             8.8578e-05
                    128,                0.61465,                0.37871,                 1.0773,                0.98815,                 0.9882,                0.98781,                0.77359,                0.88502,                0.31722,                 1.3603,             8.5107e-05,             8.5107e-05,             8.5107e-05
                    129,                0.62863,                0.38445,                 1.0938,                0.98239,                 0.9864,                  0.987,                0.77774,                 0.8739,                0.31496,                 1.3534,             8.1635e-05,             8.1635e-05,             8.1635e-05
                    130,                0.61593,                0.37606,                 1.0816,                0.98538,                0.98682,                0.98802,                0.77352,                0.88107,                0.32445,                 1.3698,             7.8164e-05,             7.8164e-05,             7.8164e-05
                    131,                 0.6161,                0.37813,                 1.0788,                 0.9855,                0.98617,                0.98697,                0.77301,                0.87329,                0.31876,                  1.364,             7.4692e-05,             7.4692e-05,             7.4692e-05
                    132,                0.62491,                 0.3809,                 1.0822,                 0.9883,                0.99021,                0.98817,                0.78021,                0.88519,                0.31373,                 1.3475,              7.122e-05,              7.122e-05,              7.122e-05
                    133,                0.60271,                0.36711,                 1.0692,                0.98362,                0.98701,                0.98767,                0.77627,                0.88572,                0.32096,                 1.3591,             6.7749e-05,             6.7749e-05,             6.7749e-05
                    134,                0.60889,                0.37616,                 1.0737,                 0.9838,                0.98942,                0.98894,                0.77752,                0.88014,                0.31981,                 1.3512,             6.4277e-05,             6.4277e-05,             6.4277e-05
                    135,                0.60937,                0.37669,                 1.0759,                0.98526,                0.98892,                0.98843,                 0.7774,                0.87059,                0.30971,                 1.3563,             6.0806e-05,             6.0806e-05,             6.0806e-05
                    136,                0.62354,                0.37737,                  1.085,                0.98727,                  0.988,                0.98876,                0.77932,                0.88846,                0.31157,                 1.3566,             5.7334e-05,             5.7334e-05,             5.7334e-05
                    137,                0.60627,                0.37077,                 1.0721,                0.98233,                0.98982,                0.98741,                0.77537,                0.87767,                 0.3121,                 1.3729,             5.3862e-05,             5.3862e-05,             5.3862e-05
                    138,                0.60257,                0.36796,                 1.0804,                0.98728,                0.98917,                0.98842,                0.77997,                0.88085,                0.30962,                 1.3561,             5.0391e-05,             5.0391e-05,             5.0391e-05
                    139,                0.60893,                0.36911,                 1.0814,                0.98664,                0.98798,                 0.9881,                0.78099,                0.87828,                0.31085,                 1.3574,             4.6919e-05,             4.6919e-05,             4.6919e-05
                    140,                0.60142,                0.36774,                 1.0692,                0.98737,                0.98947,                0.98935,                0.77571,                0.89394,                0.31283,                 1.3633,             4.3448e-05,             4.3448e-05,             4.3448e-05
                    141,                0.51627,                0.30426,                 1.0068,                0.98454,                0.98802,                0.98927,                0.77283,                0.89052,                0.31961,                  1.384,             3.9976e-05,             3.9976e-05,             3.9976e-05
                    142,                0.50445,                0.28621,                0.99811,                0.98646,                0.98754,                0.98905,                 0.7776,                0.88742,                0.31569,                 1.3814,             3.6504e-05,             3.6504e-05,             3.6504e-05
                    143,                 0.4858,                0.27546,                0.97862,                0.98474,                0.98861,                0.98956,                0.78337,                0.87497,                0.31244,                 1.3854,             3.3033e-05,             3.3033e-05,             3.3033e-05
                    144,                0.48338,                0.27677,                0.98571,                0.98588,                0.98692,                0.98829,                0.78511,                0.86851,                0.31193,                 1.3861,             2.9561e-05,             2.9561e-05,             2.9561e-05
                    145,                0.47045,                0.26939,                0.97681,                0.98555,                0.99029,                0.98985,                0.78368,                0.87747,                0.31228,                 1.3797,              2.609e-05,              2.609e-05,              2.609e-05
                    146,                0.47704,                0.27035,                0.97603,                0.98463,                0.98903,                0.98855,                0.78185,                0.87653,                0.31264,                 1.3846,             2.2618e-05,             2.2618e-05,             2.2618e-05
                    147,                0.47479,                0.27158,                0.98089,                0.98577,                 0.9864,                0.98847,                0.78281,                0.87391,                0.31217,                  1.385,             1.9146e-05,             1.9146e-05,             1.9146e-05
                    148,                0.47381,                0.26853,                0.97629,                0.98715,                0.99028,                0.98905,                0.78339,                 0.8837,                0.31144,                 1.3852,             1.5675e-05,             1.5675e-05,             1.5675e-05
                    149,                0.48081,                0.27605,                0.98796,                0.98578,                0.98795,                0.98854,                 0.7841,                0.87618,                 0.3106,                 1.3819,             1.2203e-05,             1.2203e-05,             1.2203e-05
                    150,                0.46647,                0.26933,                0.97293,                0.98537,                0.98827,                0.98883,                0.78576,                0.87419,                0.31138,                 1.3806,             8.7316e-06,             8.7316e-06,             8.7316e-06
