                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    108,                0.58711,                  3e-05,                 1.0119,                0.31778,                0.53182,                0.39392,                0.28195,                0.83005,                  3e-05,                 1.2989,             0.00015454,             0.00015454,             0.00015454
                    109,                0.59085,                  3e-05,                 1.0066,                0.32172,                 0.5212,                0.40856,                0.29583,                 0.8331,                  3e-05,                 1.2853,             0.00015107,             0.00015107,             0.00015107
                    110,                0.60009,                  3e-05,                 1.0111,                0.29758,                0.52134,                0.39997,                0.29067,                 0.8453,                  3e-05,                 1.2741,              0.0001476,              0.0001476,              0.0001476
                    111,                0.59661,                  3e-05,                 1.0102,                0.32705,                 0.4848,                0.40128,                0.29386,                0.82669,                  3e-05,                 1.2629,             0.00014412,             0.00014412,             0.00014412
                    112,                0.59133,                  3e-05,                 1.0081,                0.33704,                0.51336,                0.41878,                0.30364,                0.84873,                  3e-05,                  1.273,             0.00014065,             0.00014065,             0.00014065
                    113,                0.59004,                  3e-05,                 1.0034,                0.32942,                0.50799,                 0.4122,                 0.2992,                0.84515,                  3e-05,                 1.2801,             0.00013718,             0.00013718,             0.00013718
                    114,                0.58738,                  3e-05,                0.99965,                0.31457,                0.53426,                 0.4149,                0.30197,                0.84266,                  3e-05,                 1.2708,             0.00013371,             0.00013371,             0.00013371
                    115,                0.59167,                  3e-05,                 1.0142,                0.33469,                0.53758,                0.44119,                0.32284,                0.84918,                  3e-05,                 1.2604,             0.00013024,             0.00013024,             0.00013024
                    116,                0.58272,                  3e-05,                 1.0006,                0.33567,                0.48109,                0.41293,                 0.2999,                0.86335,                  3e-05,                 1.2835,             0.00012677,             0.00012677,             0.00012677
                    117,                0.57889,                  3e-05,                  1.005,                0.34211,                0.50939,                 0.4267,                0.30968,                0.87425,                  3e-05,                 1.2895,             0.00012329,             0.00012329,             0.00012329
                    118,                0.58033,                  3e-05,                 1.0025,                0.35287,                0.52304,                0.42824,                0.31118,                0.84774,                  3e-05,                 1.2843,             0.00011982,             0.00011982,             0.00011982
                    119,                0.57502,                  3e-05,                 1.0025,                0.34384,                0.52036,                0.41466,                0.29763,                0.86529,                  3e-05,                 1.2923,             0.00011635,             0.00011635,             0.00011635
                    120,                0.57811,                  3e-05,                 1.0027,                0.34107,                0.52786,                0.42493,                0.30863,                0.85091,                  3e-05,                  1.295,             0.00011288,             0.00011288,             0.00011288
                    121,                 0.5736,                  3e-05,                0.99437,                0.33032,                0.54717,                0.42491,                0.31116,                0.83305,                  3e-05,                 1.2685,             0.00010941,             0.00010941,             0.00010941
                    122,                0.56733,                  3e-05,                0.99694,                0.32708,                0.50922,                0.41581,                0.30185,                0.85596,                  3e-05,                 1.3066,             0.00010594,             0.00010594,             0.00010594
                    123,                0.57017,                  3e-05,                 1.0038,                0.33342,                0.53497,                0.41388,                0.29913,                0.84608,                  3e-05,                 1.2881,             0.00010246,             0.00010246,             0.00010246
