                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     62,                 1.0513,                0.99246,                 1.3456,                0.86093,                0.89111,                 0.9348,                0.70154,                0.90754,                0.60114,                 1.3032,             0.00031423,             0.00031423,             0.00031423
                     63,                 1.0415,                0.95365,                 1.3304,                0.84943,                0.87653,                 0.9362,                0.67987,                   1.03,                0.67182,                 1.3256,             0.00031076,             0.00031076,             0.00031076
                     64,                 1.0439,                0.94308,                 1.3286,                0.86963,                0.84831,                0.93285,                0.70067,                0.91385,                0.66534,                 1.3009,             0.00030729,             0.00030729,             0.00030729
                     65,                  1.047,                0.93786,                 1.3312,                0.91554,                0.90325,                0.96895,                0.70519,                0.96615,                0.55979,                 1.3704,             0.00030382,             0.00030382,             0.00030382
                     66,                 1.0371,                0.94212,                 1.3387,                 0.8823,                0.90439,                0.96342,                0.72501,                0.92766,                0.58633,                 1.2874,             0.00030035,             0.00030035,             0.00030035
                     67,                 1.0304,                 0.9062,                  1.331,                 0.9254,                0.92562,                0.97596,                 0.7371,                0.91283,                0.51976,                 1.3051,             0.00029687,             0.00029687,             0.00029687
                     68,                  1.051,                0.91696,                 1.3414,                0.89121,                0.90352,                0.96942,                0.73343,                0.91853,                0.56086,                 1.3085,              0.0002934,              0.0002934,              0.0002934
                     69,                 1.0335,                0.92251,                 1.3289,                0.90702,                0.90434,                 0.9617,                0.72117,                0.90959,                0.54953,                 1.3042,             0.00028993,             0.00028993,             0.00028993
                     70,                 1.0311,                0.92009,                 1.3242,                0.92218,                0.92393,                0.97165,                0.74232,                0.89072,                0.52548,                 1.2699,             0.00028646,             0.00028646,             0.00028646
                     71,                 1.0299,                0.90923,                 1.3178,                0.85748,                0.90823,                 0.9607,                0.71303,                0.92907,                0.60163,                 1.3271,             0.00028299,             0.00028299,             0.00028299
                     72,                 1.0282,                0.91411,                 1.3266,                0.89683,                0.91101,                0.96309,                0.73251,                0.92351,                0.57739,                 1.2802,             0.00027952,             0.00027952,             0.00027952
                     73,                 1.0124,                0.88232,                   1.31,                0.93708,                0.91671,                 0.9673,                0.73073,                0.90542,                 0.5139,                 1.3033,             0.00027604,             0.00027604,             0.00027604
                     74,                 1.0331,                0.89762,                  1.317,                0.79687,                0.85478,                0.89937,                 0.6816,                0.91242,                   0.72,                 1.2727,             0.00027257,             0.00027257,             0.00027257
                     75,                 1.0558,                0.91665,                 1.3346,                0.88977,                0.91389,                0.96056,                0.72838,                0.90462,                0.55754,                 1.2829,              0.0002691,              0.0002691,              0.0002691
