                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     47,                0.85961,                 1.0735,                 1.1215,                0.82767,                0.91001,                 0.9541,                0.75776,                 0.7577,                0.84498,                 1.0897,             0.00028646,             0.00028646,             0.00028646
                     48,                0.86606,                 1.1183,                 1.1208,                0.87204,                0.87208,                0.94938,                0.70509,                0.90632,                0.84718,                  1.138,             0.00028125,             0.00028125,             0.00028125
                     49,                 0.8876,                 1.1045,                 1.1114,                0.87126,                0.90413,                0.96026,                0.69695,                0.96452,                0.83842,                 1.1522,             0.00027604,             0.00027604,             0.00027604
                     50,                0.88236,                 1.1232,                 1.1132,                0.94128,                0.89043,                0.96591,                0.73362,                0.86698,                0.80092,                 1.0997,             0.00027084,             0.00027084,             0.00027084
                     51,                0.82883,                 1.0727,                 1.1022,                0.92459,                0.96254,                0.97632,                 0.8066,                0.73288,                0.70431,                 1.1005,             0.00026563,             0.00026563,             0.00026563
                     52,                0.77347,                 1.0347,                 1.0333,                0.91751,                0.95988,                0.97893,                0.80858,                0.72829,                0.68415,                 1.1108,             0.00026042,             0.00026042,             0.00026042
                     53,                0.74148,                 1.0043,                 1.0773,                0.90834,                0.94709,                 0.9644,                0.79582,                0.73112,                0.70104,                 1.1279,             0.00025522,             0.00025522,             0.00025522
                     54,                0.83612,                 1.0507,                 1.0981,                0.88605,                0.92596,                 0.9403,                0.77408,                0.72898,                 0.7487,                 1.1182,             0.00025001,             0.00025001,             0.00025001
                     55,                0.75281,                0.98614,                 1.0557,                0.89045,                0.92478,                0.94096,                0.74923,                 0.7486,                0.77917,                 1.1133,              0.0002448,              0.0002448,              0.0002448
                     56,                0.82029,                 1.0216,                 1.0571,                0.89139,                0.93221,                0.95401,                0.75045,                0.80717,                0.75838,                 1.1252,             0.00023959,             0.00023959,             0.00023959
                     57,                0.80496,                0.94127,                 1.0486,                0.94408,                 0.9139,                0.97298,                 0.7703,                0.79736,                0.70604,                 1.1183,             0.00023439,             0.00023439,             0.00023439
                     58,                0.85527,                 1.0374,                 1.0964,                0.89123,                0.95716,                0.97441,                0.79323,                0.74445,                0.69646,                 1.1048,             0.00022918,             0.00022918,             0.00022918
                     59,                0.78641,                0.97748,                 1.0521,                0.88202,                0.91611,                0.97237,                0.79213,                0.73736,                0.72896,                 1.1311,             0.00022397,             0.00022397,             0.00022397
                     60,                0.73662,                0.93993,                 1.0317,                0.87212,                0.94056,                0.96639,                0.79522,                0.74277,                0.71287,                 1.1416,             0.00021876,             0.00021876,             0.00021876
                     61,                0.80955,                0.95933,                  1.093,                0.93095,                0.93944,                0.97923,                0.80885,                0.72729,                0.67999,                 1.1318,             0.00021356,             0.00021356,             0.00021356
                     62,                0.77406,                0.99537,                 1.0891,                 0.9046,                0.97995,                0.98094,                0.80476,                0.72956,                0.66372,                 1.1233,             0.00020835,             0.00020835,             0.00020835
                     63,                0.74056,                0.92273,                 1.0314,                 0.8971,                0.94523,                0.98068,                0.77962,                 0.7639,                0.69639,                 1.1189,             0.00020314,             0.00020314,             0.00020314
                     64,                0.72196,                0.91096,                 1.0074,                0.89256,                0.91508,                0.97363,                0.77556,                0.77248,                0.73622,                 1.1236,             0.00019793,             0.00019793,             0.00019793
                     65,                0.77379,                0.90707,                 1.0459,                0.90164,                0.93063,                0.97639,                 0.7848,                0.75236,                0.70241,                 1.1118,             0.00019273,             0.00019273,             0.00019273
                     66,                0.73154,                 0.9833,                 1.0401,                0.91641,                0.94764,                0.98082,                0.80511,                0.73104,                0.66446,                 1.1099,             0.00018752,             0.00018752,             0.00018752
                     67,                0.77138,                0.92556,                 1.0441,                0.94914,                0.94756,                0.98095,                0.80984,                0.71987,                0.62448,                 1.1026,             0.00018231,             0.00018231,             0.00018231
                     68,                0.65293,                0.84936,                0.98998,                0.94317,                0.95972,                0.98057,                0.81462,                0.71887,                0.62226,                 1.1032,              0.0001771,              0.0001771,              0.0001771
                     69,                0.83817,                0.96379,                 1.1323,                0.94739,                0.95625,                0.97937,                0.80693,                0.72275,                 0.6226,                 1.1015,              0.0001719,              0.0001719,              0.0001719
                     70,                0.73422,                0.88804,                 1.0315,                0.94896,                0.95439,                0.97951,                0.79196,                0.73279,                0.62392,                 1.1077,             0.00016669,             0.00016669,             0.00016669
                     71,                 0.7399,                0.92506,                 1.0227,                0.94412,                0.95467,                0.97997,                 0.7988,                0.73216,                0.62163,                 1.1143,             0.00016148,             0.00016148,             0.00016148
                     72,                0.72402,                 0.8893,                  1.025,                0.93811,                0.94397,                0.97211,                0.80135,                0.72664,                0.61216,                 1.1225,             0.00015627,             0.00015627,             0.00015627
                     73,                 0.7624,                0.91061,                 1.0589,                0.92664,                0.94496,                0.97163,                0.80536,                0.71492,                0.62084,                 1.1265,             0.00015107,             0.00015107,             0.00015107
                     74,                0.72185,                  0.896,                 1.0458,                0.91106,                0.93791,                0.96693,                0.80268,                0.71302,                0.63562,                 1.1327,             0.00014586,             0.00014586,             0.00014586
                     75,                0.68558,                0.86601,                  1.011,                0.92375,                0.94363,                0.96397,                0.79557,                0.71564,                0.63236,                 1.1276,             0.00014065,             0.00014065,             0.00014065
                     76,                0.76392,                0.91058,                 1.0572,                0.90455,                0.95556,                0.96005,                0.78798,                0.71549,                0.64628,                 1.1164,             0.00013544,             0.00013544,             0.00013544
                     77,                0.72518,                0.82231,                 1.0171,                0.90957,                0.96517,                0.96946,                0.78913,                0.72291,                  0.644,                 1.1092,             0.00013024,             0.00013024,             0.00013024
                     78,                0.77699,                0.95608,                 1.0849,                0.92821,                0.96047,                0.97161,                0.78559,                0.72636,                0.63408,                 1.1033,             0.00012503,             0.00012503,             0.00012503
                     79,                0.71921,                 0.8604,                 1.0536,                0.93469,                0.97599,                0.97678,                0.79519,                0.73251,                0.62202,                 1.1004,             0.00011982,             0.00011982,             0.00011982
                     80,                0.73356,                0.88206,                 1.0322,                0.94555,                0.98201,                0.98155,                0.80744,                0.72747,                0.60485,                 1.1014,             0.00011462,             0.00011462,             0.00011462
                     81,                0.70041,                0.85749,                 1.0104,                0.95726,                0.97007,                0.98228,                 0.8108,                 0.7271,                0.59795,                 1.1036,             0.00010941,             0.00010941,             0.00010941
                     82,                0.72362,                0.86061,                 1.0117,                0.95409,                0.96157,                0.98406,                0.81445,                0.72536,                0.59576,                 1.1063,              0.0001042,              0.0001042,              0.0001042
                     83,                0.64159,                0.85146,                 1.0039,                0.92136,                 0.9536,                0.97423,                0.81395,                0.71815,                0.59618,                 1.1145,             9.8993e-05,             9.8993e-05,             9.8993e-05
                     84,                 0.6942,                0.83085,                0.99969,                 0.9453,                0.95843,                0.98287,                0.81745,                0.71773,                0.58016,                 1.1141,             9.3786e-05,             9.3786e-05,             9.3786e-05
                     85,                0.76949,                 0.8451,                 1.0712,                 0.9439,                0.95249,                0.98291,                0.81558,                0.72055,                 0.5832,                 1.1129,             8.8578e-05,             8.8578e-05,             8.8578e-05
                     86,                0.69495,                0.83729,                 1.0239,                0.94495,                0.94229,                0.98166,                0.81293,                0.72261,                0.58991,                 1.1103,             8.3371e-05,             8.3371e-05,             8.3371e-05
                     87,                0.67496,                0.82353,                 1.0116,                0.94394,                0.94767,                0.98239,                0.81391,                0.72587,                0.58946,                 1.1072,             7.8164e-05,             7.8164e-05,             7.8164e-05
